Molecule ChEMBL ID,Smiles,Standard Type,Standard Value,Standard Units
CHEMBL4092847,N#Cc1c(N=Cc2cccs2)c(C(=O)Nc2ccccc2)n2c1CCC2,IC50,560,nM
CHEMBL3623738,O=C(O)c1ccccc1Nc1ccc(S(F)(F)(F)(F)F)cc1,IC50,100000,nM
CHEMBL4740435,COC(=O)CC1N(C(=O)Nc2nc(C)cs2)C(=O)c2ccccc2S1(=O)=O,IC50,19100,nM
CHEMBL3357103,COc1ccc(C2=C(c3cccc(F)c3)C(=O)OC2)cc1,IC50,25000,nM
CHEMBL4745938,Nc1cc(-c2ccco2)nn1-c1ccc(F)cc1,IC50,100000,nM
CHEMBL4761793,Nc1cc(-c2ccco2)nn1-c1ccc(Cl)cc1,IC50,100000,nM
CHEMBL4471015,CS(=O)(=O)Nc1cc(Cc2ccc(Cl)cc2)c2ccccc2c1,IC50,10000,nM
CHEMBL2398537,Cc1ccc(-c2cn(Cc3ccc(S(N)(=O)=O)cc3)nn2)cc1,IC50,1200,nM
CHEMBL3127459,COc1cc2occc2c(OC)c1-c1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,35000,nM
CHEMBL487933,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,IC50,40000,nM
CHEMBL4160466,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(N3CCN(c4ccccc4)CC3)n2)cc1,IC50,100000,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,960,nM
CHEMBL1520238,Brc1ccc(CSc2nccn2-c2ccccc2)cc1,IC50,100000,nM
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,IC50,2100,nM
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,2940,nM
CHEMBL4443644,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCN1CCOCC1,IC50,39.43,nM
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,82,nM
CHEMBL4761676,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Nc1ccccc1,IC50,1340,nM
CHEMBL4789452,COc1ccc(-c2noc(CC(=O)NCCCCN)c2-c2ccc(OC)cc2)cc1,IC50,3500,nM
CHEMBL4553272,COc1ccc(/C=C/c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1,IC50,4700,nM
CHEMBL4282685,COc1ccc(-c2cs/c(=N\c3ccc(S(N)(=O)=O)cc3)n2-c2ccccc2)cc1,IC50,21780,nM
CHEMBL4764453,CCCCCC1=CC(=O)C=C(OC)C1=N,IC50,5820,nM
CHEMBL4761227,CCCCCCCCCCCc1cc(O)cc(OC)c1O,IC50,550,nM
CHEMBL4798135,CCCCCCCCCCCCCc1cc(O)cc(OC)c1O,IC50,1550,nM
CHEMBL4787953,CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,IC50,76800,nM
CHEMBL4789884,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,IC50,43000,nM
CHEMBL165, RS,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,'=',5000
CHEMBL4063300,CS(=O)(=O)c1ccc(-n2nccc2-c2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,IC50,740,nM
CHEMBL4791577,C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,IC50,50,nM
CHEMBL4794910,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,IC50,3040,nM
CHEMBL4869763,COc1ccc2cc(/C=N/n3c(=S)[nH]nc(Cc4cc(OC)c(OC)c(OC)c4)c3=O)c(O)nc2c1,IC50,97,nM
CHEMBL4794089,C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,IC50,40,nM
CHEMBL4449466,CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3)CC1)C2=O,IC50,44500,nM
CHEMBL4520818,NS(=O)(=O)c1ccc(N2C(=O)/C(=C\c3ccccc3Cl)N=C2c2ccc(Cl)cc2)cc1,IC50,860,nM
CHEMBL4528493,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,IC50,80,nM
CHEMBL4858939,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(Cl)cc1,IC50,3980,nM
CHEMBL4861158,COc1cc(Nc2ccccc2C(=O)NCCc2c[nH]c3ccccc23)cc(OC)c1OC,IC50,8290,nM
CHEMBL45,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,IC50,,
CHEMBL4475455,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCCN3CCOCC3)cc2-c2ccc(F)cc2)cc1,IC50,3570,nM
CHEMBL4077764,Cc1c(-c2nc3ccccc3nc2N=O)cnn1-c1ccccc1,IC50,6600,nM
CHEMBL4576297,CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3Cl)CC1)C2=O,IC50,44900,nM
CHEMBL4560186,N#Cc1c(/N=C/c2cccs2)c(C(=O)Nc2ccc(Br)cc2)n2c1CCC2,IC50,9250,nM
CHEMBL374130,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,IC50,6000,nM
CHEMBL223256,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,IC50,4200,nM
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,360,nM
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,500000,nM
CHEMBL4074153,CCOC(=O)C1=C(N)n2c(=O)ccc(=O)n2C1c1ccccc1O,IC50,90.1,nM
CHEMBL4097207,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2cccc(F)c2)cc1,IC50,860,nM
CHEMBL3113234,Cc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1Br,IC50,90,nM
CHEMBL3113225,O=S(=O)(Nc1ccncc1Nc1ccc(O)cc1)C(F)(F)F,IC50,100000,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,950,nM
CHEMBL3098650,O=C(CSc1nnc(-c2ccncc2)o1)N/N=C/c1ccc([N+](=O)[O-])cc1,IC50,38,nM
CHEMBL3809116,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CN)C(=O)O,IC50,400,nM
CHEMBL3810167,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)OCc1ccccc1)C(=O)O,IC50,500,nM
CHEMBL3808774,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,IC50,56000,nM
CHEMBL2398535,NS(=O)(=O)c1ccc(Cn2cc(-c3ccc(F)cc3)nn2)cc1,IC50,1500,nM
CHEMBL4762525,Cc1ccc(O)c(C(=O)NCCc2c[nH]c3ccccc23)c1,IC50,40000,nM
CHEMBL3963184,CC(C)(C)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(c2ccc(Cl)cc2)C1,IC50,100000,nM
CHEMBL3893185,CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc(Cl)c(Cl)c2)C1,IC50,100000,nM
CHEMBL4475138,Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,IC50,43800,nM
CHEMBL4440769,COc1ccc(-c2cc(C(=O)NCCN3CCOCC3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,870,nM
CHEMBL1288555,O=C(O)C1=Cc2cc(Cl)cc(Cl)c2OC1C(F)(F)F,IC50,300,nM
CHEMBL4246412,Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,IC50,1440,nM
CHEMBL3746878,CS(=O)(=O)c1ccc(N2N=C(C(=O)O)CC2c2ccco2)cc1,IC50,2110,nM
CHEMBL259972, mof,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,'>',50000
CHEMBL4759732,COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(N)cc4)cc3)c2-c2ccc(OC)cc2)cc1,IC50,300,nM
CHEMBL4564780,COc1ccccc1/C=C/C1=NN(c2ccccc2)C(=O)CC1,IC50,134.58,nM
CHEMBL4544072,COC(=O)CNC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,IC50,400,nM
CHEMBL4458529,COC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)NC(=O)OCc1ccccc1,IC50,400,nM
CHEMBL4069833,CC1(C)Oc2cc(-c3cccc(OC(F)(F)F)c3)ccc2-c2[nH]c(-c3c(F)cccc3Cl)nc21,IC50,10000,nM
CHEMBL277115,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2)cc1,IC50,50,nM
CHEMBL4465168,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccc(Br)cc2)cc1,IC50,1280,nM
CHEMBL4873966,Cc1cc(-c2ccc(F)cc2)nn1S(=O)(=O)Oc1ccccc1,IC50,10000,nM
CHEMBL4853361,COc1ccc2cc(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)c(O)nc2c1,IC50,73,nM
CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,IC50,57300,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,960,nM
CHEMBL4513580,Cc1onc(-c2ccc([N+](=O)[O-])cc2)c1-c1ccc(F)cc1,IC50,50000,nM
CHEMBL2380867,Cc1ccc(-c2noc(C)c2-c2ccccc2)o1,IC50,68200,nM
CHEMBL3233598,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,IC50,26000,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,40,nM
CHEMBL3809922,COC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](N)C(C)C,IC50,10000,nM
CHEMBL3809760,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)CNC(=O)OCc1ccccc1)C(=O)O,IC50,3000,nM
CHEMBL4788670,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,IC50,1850,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,840,nM
CHEMBL350039,CS(=O)(=O)c1ccc(-c2cnn(-c3ccccc3)c(=O)c2-c2ccccc2)cc1,IC50,4700,nM
CHEMBL346743,CS(=O)(=O)c1ccc(-c2cnn(CC(F)(F)F)c(=O)c2-c2ccccc2)cc1,IC50,500,nM
CHEMBL43520,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,IC50,43,nM
CHEMBL279133,CCOC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,IC50,610,nM
CHEMBL144675,Cc1ccccc1Sc1cc2c(cc1NS(C)(=O)=O)CCC2=O,IC50,100,nM
CHEMBL4800072,Nc1cc(-c2ccco2)nn1-c1ccc(C(=O)O)cc1,IC50,100000,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,19,nM
CHEMBL4070807,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2cccc(F)c2)cc1,IC50,300,nM
CHEMBL4087573,Cc1c(C(=O)NC2CCCCC2)nc2ccc(Cl)cc2c1O,IC50,1410,nM
CHEMBL4127794,C/C(=N\N=C1\CCC(=O)N1C)c1cc2ccccc2oc1=O,IC50,310,nM
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,IC50,,
CHEMBL4168891,NS(=O)(=O)c1ccc(N2N=C(c3ccc(N4CCOCC4)cc3)CC2c2ccc(F)cc2F)cc1,IC50,80,nM
CHEMBL469912,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,IC50,,
CHEMBL481,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,IC50,,
CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,IC50,,
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,IC50,,
CHEMBL1082,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,IC50,,
CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,IC50,,
CHEMBL1909054,,IC50,,
CHEMBL4644152,O=[N+]([O-])c1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,IC50,162000,nM
CHEMBL917,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,IC50,,
CHEMBL773,NCC(=O)O,IC50,,
CHEMBL4569790,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1,IC50,38.73,nM
CHEMBL3127461,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,IC50,460,nM
CHEMBL3127309,COc1c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,IC50,520,nM
CHEMBL4533150,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)Cc3ccccc32)cc1,IC50,11,nM
CHEMBL4799478,COc1ccc(-c2noc(CC(=O)NCc3ccc(CNC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,IC50,50000,nM
CHEMBL4451192,Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,IC50,2800,nM
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,10000,nM
CHEMBL4451723,c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccccc4)no3)cc2)cc1,IC50,2110,nM
CHEMBL4547430,N#CC1=C(N)OC(c2ccc(Cl)cc2)=CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,IC50,11640,nM
CHEMBL2391048,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)c(F)c1,IC50,14800,nM
CHEMBL4450213,COc1ccccc1/C=C/c1ccc(=O)[nH]n1,IC50,98.03,nM
CHEMBL4170378,O=C1COCCN1c1ccc(Nc2nc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,IC50,40,nM
CHEMBL4170800,O=C(NCCOc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)c1ccc(Cl)s1,IC50,500,nM
CHEMBL4160157,Cc1ccc(S(=O)(=O)NCCOc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,IC50,80000,nM
CHEMBL4445953,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(C(=O)O)cc3)nn2)cc1,IC50,360,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,490,nM
CHEMBL4164251,Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,IC50,500,nM
CHEMBL4583354,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(C(F)(F)F)cc1,IC50,330,nM
CHEMBL4437518,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc([N+](=O)[O-])cc1,IC50,250,nM
CHEMBL4570476,CCc1ccc(C(=O)/C=C/C2=Cc3c(ccc4ccccc34)OC2)cc1,IC50,430,nM
CHEMBL406527,CC[S+]([O-])c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,37.6,nM
CHEMBL259468,CCN(CC)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,6.1,nM
CHEMBL270078,CS(=O)(=O)c1ccc(-c2nc(Cl)cc(NCc3cccs3)n2)cc1,IC50,1.2,nM
CHEMBL257295,CS(=O)(=O)c1ccc(-c2nc(NC3CCCCC3)cc(C(F)(F)F)n2)cc1,IC50,238.5,nM
CHEMBL257108,Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)nc(Cl)c2C)cc1,IC50,27248336.88,nM
CHEMBL270517,CCc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,IC50,8271418.6,nM
CHEMBL271348,CS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(OC3CCCC3)n2)cc1,IC50,133333721.21,nM
CHEMBL259468,CCN(CC)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,163938138.72,nM
CHEMBL271932,COc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,196078510.88,nM
CHEMBL270723,CS(=O)(=O)c1ccc(-c2nc(SCc3ccccc3)cc(C(F)(F)F)n2)cc1,IC50,1894698.01,nM
CHEMBL270111,CS(=O)(=O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(F)(F)F)n2)cc1,IC50,675678.34,nM
CHEMBL257678,Cc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,IC50,22.4,nM
CHEMBL257108,Cc1ccc(CNc2nc(-c3ccc(S(C)(=O)=O)cc3)nc(Cl)c2C)cc1,IC50,36.7,nM
CHEMBL3948850,Cc1cc(C)c2c(=O)n(CCCC(=O)N3CCN(c4ccccc4)CC3)sc2n1,IC50,389045.14,nM
CHEMBL4763530,Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1F,IC50,10100,nM
CHEMBL4540796,Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(O)c1,IC50,16440,nM
CHEMBL4532831,Cc1ccc2[nH]cc(CCNC(=O)c3ccccc3O)c2c1,IC50,40000,nM
CHEMBL4633586,CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccccc2)n1,IC50,190,nM
CHEMBL4647794,CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccc(Cl)cc3)n2-c2ccccc2)n1,IC50,45,nM
CHEMBL4637009,Br.CSc1nc2ccccc2n1-c1csc(=N)n1CC(=O)c1ccccc1,IC50,180,nM
CHEMBL146742,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,IC50,16,nM
CHEMBL4172740,CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1=O,IC50,790,nM
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,2630,nM
CHEMBL4202666,COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1OC,IC50,7400,nM
CHEMBL3113237,O=S(=O)(Nc1ccncc1Nc1ccc(F)c(Br)c1)C(F)(F)F,IC50,2270,nM
CHEMBL3113229,Cc1cc(C)cc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)c1,IC50,1040,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,20,nM
CHEMBL4559331,NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CCO)cc2)cc1,IC50,99000,nM
CHEMBL4588254,NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CO)cc2)cc1,IC50,24000,nM
CHEMBL16171,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,IC50,46000,nM
CHEMBL3400660,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C(=O)C(CO)=C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)C(C)CC,IC50,50000,nM
CHEMBL3113240,O=S(=O)(Nc1ccncc1Nc1ccc(F)cc1)C(F)(F)F,IC50,300,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,220,nM
CHEMBL4649179,COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)nn1,IC50,8000,nM
CHEMBL3576984,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)O)c3ccccc32)cc1,IC50,970,nM
CHEMBL3355602,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,IC50,54,nM
CHEMBL4095610,O=C(NN1C(=O)C=CC1=O)c1ccccc1O,IC50,,
CHEMBL3576983,COC(=O)CC[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)C(=O)c1cn(S(=O)(=O)c2ccc(C)cc2)c2ccccc12)C(=O)OC,IC50,3630,nM
CHEMBL2375786,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)C(C)CC,IC50,50000,nM
CHEMBL4067927,CC1(C)Oc2cc(C#Cc3cc(Cl)ccc3F)ccc2-c2[nH]c(-c3c(F)cccc3Cl)nc21,IC50,9880,nM
CHEMBL2333753,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc1,IC50,6660,nM
CHEMBL4169030,COc1ccc2c(c1)c1c(n2Cc2ccc(Cl)cc2)CC(C)(C)CC1=O,IC50,910,nM
CHEMBL4872034,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1cccc(F)c1,IC50,40000,nM
CHEMBL4873475,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccc(C(F)(F)F)cc1,IC50,40000,nM
CHEMBL4878265,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1Cl,IC50,40000,nM
CHEMBL4434843,COc1ccc2c(c1)c(Cc1nonc1O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,100000,nM
CHEMBL4462870,COc1ccc(-c2noc(C)c2-c2ccc(OC)cc2)cc1,IC50,350,nM
CHEMBL4445036,COc1ccc(-c2c(-c3ccc(F)cc3)noc2N)cc1,IC50,50000,nM
CHEMBL4470659,CS(=O)(=O)c1ccc(-c2noc(N)c2-c2ccc(F)cc2)cc1,IC50,50000,nM
CHEMBL4792522,NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,IC50,1990,nM
CHEMBL2063730,CC(C(=O)O)c1ccc(NC2CCCC2)cc1F,IC50,21300,nM
CHEMBL4161755,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CC(C)(C)CC1=O,IC50,970,nM
CHEMBL4860909,Cc1cc(-c2ccco2)nn1S(=O)(=O)Oc1ccccc1,IC50,31,nM
CHEMBL26915,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,IC50,1030,nM
CHEMBL4789246,Cc1csc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,IC50,291800,nM
CHEMBL4799825,COC(=O)CC1NC(=O)c2ccccc2S1(=O)=O,IC50,275800,nM
CHEMBL146742,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sccn23)cc1,IC50,16,nM
CHEMBL4089144,COc1cc(C2CC(c3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3)=NN2C(C)=O)cc(OC)c1OC,IC50,690,nM
CHEMBL4240276,Cc1ccc(-n2nc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)cc2-c2ccc(Cl)c(Cl)c2)cc1,IC50,5020,nM
CHEMBL4444391,Cc1cc(-n2cc(-c3ccc(F)cc3)nn2)n(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,90,nM
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,90,nM
CHEMBL4462846,NC(=S)n1nc(-c2ccccc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,IC50,5200,nM
CHEMBL4466030,Cc1cc(-n2cc(-c3ccc(N)cc3)nn2)n(-c2ccc(S(C)(=O)=O)cc2)n1,IC50,80,nM
CHEMBL4537499,Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(c3ccccc3)CC1)C2=O,IC50,43900,nM
CHEMBL3912685,COc1ccc(C2CC(c3cccc(OC)c3)=NN2c2ccc(C(=O)O)cc2)cc1,IC50,100000,nM
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,50,nM
CHEMBL3410344,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2F)cc1,IC50,11890,nM
CHEMBL3410351,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(O)c2)cc1,IC50,1760,nM
CHEMBL3410358,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2F)cc1,IC50,7240,nM
CHEMBL4584799,CCc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1,IC50,390,nM
CHEMBL4456451,Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,IC50,44100,nM
CHEMBL4545038,Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,IC50,3990,nM
CHEMBL4289901,NS(=O)(=O)c1ccc(/N=c2\scc(-c3ccc(Br)cc3)n2-c2ccccc2)cc1,IC50,19730,nM
